crop,window,task,label,pred,error,class_name,logit_margin,top1_prob,boundary,tile_phase,tile_phase_flip,probe_pred,probe_error,probe_disagree,control_ndvi_tstd,grid
16,task_be5974fd-8d3b-4aaa-97f7-8e9f2779c8c4_point_44,spatial_split\task_be5974fd-8d3b-4aaa-97f7-8e9f2779c8c4,4,4,0,grassland/barren,10.17417049407959,0.9999175071716309,0.0,1.836780757002998e-05,0.0,4,0,0,0.055035945028066635,4
16,task_be5974fd-8d3b-4aaa-97f7-8e9f2779c8c4_point_46,spatial_split\task_be5974fd-8d3b-4aaa-97f7-8e9f2779c8c4,4,4,0,grassland/barren,12.556777954101562,0.9999954700469971,0.0,2.8429603844415396e-06,0.0,4,0,0,0.16504064202308655,4
16,task_be5974fd-8d3b-4aaa-97f7-8e9f2779c8c4_point_53,spatial_split\task_be5974fd-8d3b-4aaa-97f7-8e9f2779c8c4,1,1,0,open water,8.963054656982422,0.9997527003288269,0.0,1.5124083802220412e-05,0.0,1,0,0,0.15183182060718536,4
16,task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd_point_101,spatial_split\task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd,2,2,0,shrubland/savanna,4.236164093017578,0.9857372045516968,0.25,0.005620898678898811,0.0,2,0,0,0.17854052782058716,4
16,task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd_point_103,spatial_split\task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd,5,5,0,agriculture/settlement,3.535614490509033,0.9712158441543579,0.625,0.011517442762851715,0.0,5,0,0,0.16183732450008392,4
16,task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd_point_105,spatial_split\task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd,2,2,0,shrubland/savanna,9.34628963470459,0.999911904335022,0.0,0.00035298039438202977,0.0,2,0,0,0.22029981017112732,4
16,task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd_point_106,spatial_split\task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd,3,4,1,herbaceous wetland,1.5549240112304688,0.8241508603096008,0.125,0.06701350212097168,0.0,4,1,0,0.221685990691185,4
16,task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd_point_12,spatial_split\task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd,5,5,0,agriculture/settlement,5.286298751831055,0.994835615158081,0.0,0.32860973477363586,0.25,5,0,0,0.0682603195309639,4
16,task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd_point_13,spatial_split\task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd,5,5,0,agriculture/settlement,8.16310977935791,0.9995354413986206,0.125,0.0005009306478314102,0.0,5,0,0,0.26764053106307983,4
16,task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd_point_15,spatial_split\task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd,2,2,0,shrubland/savanna,7.279653549194336,0.999303936958313,0.125,0.0003704612026922405,0.0,2,0,0,0.18924415111541748,4
16,task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd_point_36,spatial_split\task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd,5,5,0,agriculture/settlement,6.979268550872803,0.999015212059021,0.125,0.0009515670244581997,0.0,5,0,0,0.2340756058692932,4
16,task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd_point_4,spatial_split\task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd,4,4,0,grassland/barren,8.405874252319336,0.9997560381889343,0.375,0.00018782373808789998,0.0,5,1,1,0.15112411975860596,4
16,task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd_point_41,spatial_split\task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd,2,2,0,shrubland/savanna,8.91950511932373,0.9998620748519897,0.0,4.288039417588152e-05,0.0,2,0,0,0.11268294602632523,4
16,task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd_point_48,spatial_split\task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd,5,4,1,agriculture/settlement,0.9295320510864258,0.7169151306152344,0.5,0.07823695242404938,0.0,5,0,1,0.19446972012519836,4
16,task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd_point_49,spatial_split\task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd,2,2,0,shrubland/savanna,4.802847385406494,0.9918558597564697,0.0,0.002890594769269228,0.0,2,0,0,0.22567790746688843,4
16,task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd_point_50,spatial_split\task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd,4,4,0,grassland/barren,3.148083448410034,0.9572051167488098,0.0,0.023029660806059837,0.0,5,1,1,0.1450829654932022,4
16,task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd_point_51,spatial_split\task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd,3,4,1,herbaceous wetland,2.2993578910827637,0.8381094932556152,0.0,0.05898251757025719,0.0,5,1,1,0.22944889962673187,4
16,task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd_point_65,spatial_split\task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd,4,4,0,grassland/barren,8.37251091003418,0.9994381070137024,0.0,7.971539889695123e-05,0.0,5,1,1,0.14900410175323486,4
16,task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd_point_7,spatial_split\task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd,2,2,0,shrubland/savanna,7.551102638244629,0.9994723200798035,0.0,0.0006194508750922978,0.0,2,0,0,0.20015674829483032,4
16,task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd_point_70,spatial_split\task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd,2,2,0,shrubland/savanna,9.495691299438477,0.9998867511749268,0.125,1.6106825569295324e-05,0.0,2,0,0,0.17380405962467194,4
16,task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd_point_80,spatial_split\task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd,5,5,0,agriculture/settlement,11.075447082519531,0.999967098236084,0.0,6.231720908544958e-05,0.0,5,0,0,0.27502530813217163,4
16,task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd_point_84,spatial_split\task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd,5,5,0,agriculture/settlement,9.859640121459961,0.9999361038208008,0.0,2.2366757548297755e-05,0.0,5,0,0,0.19267064332962036,4
16,task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd_point_86,spatial_split\task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd,2,2,0,shrubland/savanna,11.742230415344238,0.9999898672103882,0.0,4.271204034012044e-06,0.0,2,0,0,0.12160356342792511,4
16,task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd_point_88,spatial_split\task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd,2,2,0,shrubland/savanna,8.726539611816406,0.9998364448547363,0.0,0.00010444977669976652,0.0,2,0,0,0.1751152127981186,4
16,task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd_point_92,spatial_split\task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd,2,2,0,shrubland/savanna,9.140810012817383,0.9998867511749268,0.0,0.0008484720601700246,0.0,4,1,1,0.15205582976341248,4
16,task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd_point_94,spatial_split\task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd,2,2,0,shrubland/savanna,13.660594940185547,0.999997615814209,0.0,6.13667396009987e-07,0.0,2,0,0,0.12108568847179413,4
16,task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd_point_95,spatial_split\task_c1e4cc1c-523d-4b31-bef8-7204bfc9ccbd,5,4,1,agriculture/settlement,1.9530177116394043,0.8546559810638428,0.0,0.16444775462150574,0.0,5,0,1,0.13483920693397522,4
16,task_c2fe80b4-ecb1-46df-b417-9a8b1804c7b0_point_1,spatial_split\task_c2fe80b4-ecb1-46df-b417-9a8b1804c7b0,2,2,0,shrubland/savanna,11.811546325683594,0.9999914169311523,0.0,2.3107852484827163e-06,0.0,2,0,0,0.19780968129634857,4
16,task_c2fe80b4-ecb1-46df-b417-9a8b1804c7b0_point_13,spatial_split\task_c2fe80b4-ecb1-46df-b417-9a8b1804c7b0,5,5,0,agriculture/settlement,3.8992362022399902,0.9798278212547302,0.0,0.005830476991832256,0.0,5,0,0,0.27557337284088135,4
16,task_c2fe80b4-ecb1-46df-b417-9a8b1804c7b0_point_16,spatial_split\task_c2fe80b4-ecb1-46df-b417-9a8b1804c7b0,2,2,0,shrubland/savanna,12.36512565612793,0.9999947547912598,0.0,1.6093254089355469e-06,0.0,2,0,0,0.19121727347373962,4
16,task_c2fe80b4-ecb1-46df-b417-9a8b1804c7b0_point_23,spatial_split\task_c2fe80b4-ecb1-46df-b417-9a8b1804c7b0,6,6,0,montane forest,1.4781832695007324,0.8132256269454956,0.0,0.022922804579138756,0.0,6,0,0,0.29842138290405273,4
16,task_c2fe80b4-ecb1-46df-b417-9a8b1804c7b0_point_28,spatial_split\task_c2fe80b4-ecb1-46df-b417-9a8b1804c7b0,2,2,0,shrubland/savanna,7.900238990783691,0.9996286630630493,0.0,0.00039229553658515215,0.0,2,0,0,0.13367494940757751,4
16,task_c2fe80b4-ecb1-46df-b417-9a8b1804c7b0_point_30,spatial_split\task_c2fe80b4-ecb1-46df-b417-9a8b1804c7b0,2,2,0,shrubland/savanna,9.606914520263672,0.9999315738677979,0.0,5.642862743115984e-05,0.0,2,0,0,0.2459743767976761,4
16,task_c2fe80b4-ecb1-46df-b417-9a8b1804c7b0_point_32,spatial_split\task_c2fe80b4-ecb1-46df-b417-9a8b1804c7b0,3,2,1,herbaceous wetland,2.3772008419036865,0.8923777937889099,0.0,0.17189134657382965,0.0,2,1,0,0.22034499049186707,4
16,task_c2fe80b4-ecb1-46df-b417-9a8b1804c7b0_point_33,spatial_split\task_c2fe80b4-ecb1-46df-b417-9a8b1804c7b0,2,2,0,shrubland/savanna,5.014350414276123,0.993350088596344,0.125,0.019119424745440483,0.0,2,0,0,0.20483791828155518,4
16,task_c2fe80b4-ecb1-46df-b417-9a8b1804c7b0_point_4,spatial_split\task_c2fe80b4-ecb1-46df-b417-9a8b1804c7b0,2,2,0,shrubland/savanna,1.3472533226013184,0.7576218843460083,0.0,0.0853055790066719,0.0,5,1,1,0.19117194414138794,4
16,task_c2fe80b4-ecb1-46df-b417-9a8b1804c7b0_point_8,spatial_split\task_c2fe80b4-ecb1-46df-b417-9a8b1804c7b0,2,2,0,shrubland/savanna,10.738706588745117,0.9999643564224243,0.0,4.31080479756929e-05,0.0,2,0,0,0.12446955591440201,4
16,task_ce646fb4-34d2-45d1-9829-32af50624c18_point_18,spatial_split\task_ce646fb4-34d2-45d1-9829-32af50624c18,1,1,0,open water,11.419629096984863,0.9999637603759766,0.0,1.7448999187763548e-06,0.0,1,0,0,0.09379589557647705,4
16,task_ce646fb4-34d2-45d1-9829-32af50624c18_point_19,spatial_split\task_ce646fb4-34d2-45d1-9829-32af50624c18,1,1,0,open water,12.014789581298828,0.9999784231185913,0.0,4.676591288443888e-06,0.0,1,0,0,0.2972014248371124,4
16,task_ce646fb4-34d2-45d1-9829-32af50624c18_point_25,spatial_split\task_ce646fb4-34d2-45d1-9829-32af50624c18,1,1,0,open water,11.78860855102539,0.9999769926071167,0.0,1.211309495374735e-06,0.0,1,0,0,0.2906365692615509,4
16,task_ce646fb4-34d2-45d1-9829-32af50624c18_point_26,spatial_split\task_ce646fb4-34d2-45d1-9829-32af50624c18,1,1,0,open water,9.67584228515625,0.9998289346694946,0.0,4.399104363983497e-05,0.0,1,0,0,0.12125398218631744,4
16,task_ce646fb4-34d2-45d1-9829-32af50624c18_point_5,spatial_split\task_ce646fb4-34d2-45d1-9829-32af50624c18,1,1,0,open water,11.171758651733398,0.9999630451202393,0.0,3.1279662380256923e-06,0.0,1,0,0,0.2844788134098053,4
16,task_ce646fb4-34d2-45d1-9829-32af50624c18_point_8,spatial_split\task_ce646fb4-34d2-45d1-9829-32af50624c18,1,1,0,open water,11.283001899719238,0.9999631643295288,0.0,2.012484401348047e-06,0.0,1,0,0,0.12026385962963104,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_17,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,0,0,0,woodland forest,6.903975009918213,0.9989742040634155,0.375,0.0007032938883639872,0.0,0,0,0,0.21131710708141327,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_18,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,2,2,0,shrubland/savanna,10.74057388305664,0.9999759197235107,0.0,5.593634796241531e-06,0.0,2,0,0,0.14940162003040314,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_2,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,0,0,0,woodland forest,2.4100289344787598,0.9175111651420593,0.0,0.04828457534313202,0.0,6,1,1,0.23748169839382172,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_24,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,2,2,0,shrubland/savanna,8.934293746948242,0.9998672008514404,0.0,0.11915729939937592,0.0,2,0,0,0.2223920226097107,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_30,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,0,0,0,woodland forest,7.050510406494141,0.9988179802894592,0.0,0.0004329720977693796,0.0,0,0,0,0.1939922571182251,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_34,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,2,2,0,shrubland/savanna,10.0133638381958,0.9999475479125977,0.0,1.5999712559278123e-05,0.0,2,0,0,0.1572733223438263,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_4,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,0,0,0,woodland forest,4.960666656494141,0.99272620677948,0.5,0.0029452871531248093,0.0,0,0,0,0.1789661943912506,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_42,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,0,0,0,woodland forest,4.969620704650879,0.9902331829071045,0.0,0.007760628126561642,0.0,0,0,0,0.17707695066928864,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_53,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,0,0,0,woodland forest,6.57476806640625,0.9985793828964233,0.0,0.0004935538163408637,0.0,0,0,0,0.2121153473854065,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_58,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,0,0,0,woodland forest,5.713118553161621,0.9966705441474915,0.0,0.004042468965053558,0.0,0,0,0,0.22878456115722656,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_59,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,2,2,0,shrubland/savanna,6.779139518737793,0.9988632202148438,0.0,0.00036645939690060914,0.0,2,0,0,0.13905498385429382,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_64,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,0,0,0,woodland forest,6.054222583770752,0.9970819354057312,0.25,0.01125451922416687,0.0,0,0,0,0.20896244049072266,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_66,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,0,0,0,woodland forest,7.245207786560059,0.9991023540496826,0.0,0.0002109697088599205,0.0,0,0,0,0.26127520203590393,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_7,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,4,4,0,grassland/barren,0.32225894927978516,0.5798709392547607,0.5,0.05901551619172096,0.0,4,0,0,0.04731152951717377,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_70,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,4,4,0,grassland/barren,10.048439025878906,0.9999560117721558,0.0,8.253345731645823e-05,0.0,4,0,0,0.12438684701919556,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_73,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,2,2,0,shrubland/savanna,11.190386772155762,0.9999812841415405,0.0,0.0001735761616146192,0.0,2,0,0,0.1660529375076294,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_74,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,2,2,0,shrubland/savanna,9.5303316116333,0.9998672008514404,0.0,4.254272789694369e-05,0.0,2,0,0,0.1644035279750824,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_80,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,4,4,0,grassland/barren,2.733621597290039,0.9389613270759583,0.125,0.03852936252951622,0.0,2,1,1,0.06021371856331825,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_81,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,2,2,0,shrubland/savanna,2.5917797088623047,0.929190993309021,0.125,0.02133677527308464,0.0,0,1,1,0.16020995378494263,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_85,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,0,2,1,woodland forest,5.720804214477539,0.995589017868042,0.0,0.01133660413324833,0.0,2,1,0,0.12794989347457886,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_88,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,4,4,0,grassland/barren,6.478998184204102,0.9984594583511353,0.125,0.00022179423831403255,0.0,4,0,0,0.05236833170056343,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_9,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,2,2,0,shrubland/savanna,6.368712425231934,0.9982879757881165,0.0,0.00043588943663053215,0.0,2,0,0,0.12685726583003998,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_90,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,0,0,0,woodland forest,7.6298065185546875,0.9994970560073853,0.0,0.0003879453579429537,0.0,0,0,0,0.21718212962150574,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_92,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,0,0,0,woodland forest,6.223229885101318,0.9976553916931152,0.0,0.00011748255928978324,0.0,0,0,0,0.2718356251716614,4
16,task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44_point_95,spatial_split\task_d4c8256d-4632-48b6-bbc1-744c2e2a7f44,2,2,0,shrubland/savanna,12.932219505310059,0.9999945163726807,0.0,5.809542358292674e-07,0.0,2,0,0,0.22372709214687347,4
16,task_d7e1febf-3c18-4074-8cc4-399bc2762421_point_31,spatial_split\task_d7e1febf-3c18-4074-8cc4-399bc2762421,2,2,0,shrubland/savanna,11.707098007202148,0.9999836683273315,0.0,3.0710336432093754e-05,0.0,2,0,0,0.1267290711402893,4
16,task_d7e1febf-3c18-4074-8cc4-399bc2762421_point_5,spatial_split\task_d7e1febf-3c18-4074-8cc4-399bc2762421,2,2,0,shrubland/savanna,4.186430931091309,0.9850171804428101,0.0,0.010902294889092445,0.0,2,0,0,0.12491216510534286,4
16,task_d7e1febf-3c18-4074-8cc4-399bc2762421_point_6,spatial_split\task_d7e1febf-3c18-4074-8cc4-399bc2762421,4,4,0,grassland/barren,9.381152153015137,0.9999104738235474,0.0,2.103402221109718e-05,0.0,4,0,0,0.07077314704656601,4
16,task_d7e1febf-3c18-4074-8cc4-399bc2762421_point_8,spatial_split\task_d7e1febf-3c18-4074-8cc4-399bc2762421,4,4,0,grassland/barren,7.263721466064453,0.9988081455230713,0.0,0.00010914858285104856,0.0,4,0,0,0.12448637187480927,4
16,task_dd115912-0e85-4035-82a2-73a21abf0bac_point_0,spatial_split\task_dd115912-0e85-4035-82a2-73a21abf0bac,2,0,1,shrubland/savanna,2.1894278526306152,0.8959519267082214,0.625,0.08836021274328232,0.0,2,0,1,0.1360679715871811,4
16,task_dd115912-0e85-4035-82a2-73a21abf0bac_point_10,spatial_split\task_dd115912-0e85-4035-82a2-73a21abf0bac,2,2,0,shrubland/savanna,4.923956871032715,0.9925258159637451,0.0,0.002905158558860421,0.0,4,1,1,0.060592588037252426,4
16,task_dd115912-0e85-4035-82a2-73a21abf0bac_point_13,spatial_split\task_dd115912-0e85-4035-82a2-73a21abf0bac,2,2,0,shrubland/savanna,7.8696160316467285,0.9994699358940125,0.125,0.0006724990671500564,0.0,2,0,0,0.11664154380559921,4
16,task_dd115912-0e85-4035-82a2-73a21abf0bac_point_14,spatial_split\task_dd115912-0e85-4035-82a2-73a21abf0bac,1,1,0,open water,9.701180458068848,0.9997747540473938,0.0,5.306152615958126e-06,0.0,1,0,0,0.13486507534980774,4
16,task_dd115912-0e85-4035-82a2-73a21abf0bac_point_17,spatial_split\task_dd115912-0e85-4035-82a2-73a21abf0bac,0,0,0,woodland forest,3.5499496459960938,0.9676836729049683,0.75,0.012013792991638184,0.0,0,0,0,0.19637557864189148,4
16,task_dd115912-0e85-4035-82a2-73a21abf0bac_point_2,spatial_split\task_dd115912-0e85-4035-82a2-73a21abf0bac,2,2,0,shrubland/savanna,7.930778503417969,0.9994982481002808,0.0,0.00015502219321206212,0.0,6,1,1,0.13393539190292358,4
16,task_dd115912-0e85-4035-82a2-73a21abf0bac_point_21,spatial_split\task_dd115912-0e85-4035-82a2-73a21abf0bac,0,0,0,woodland forest,0.4441251754760742,0.606009840965271,0.375,0.07075513154268265,0.0,0,0,0,0.25725680589675903,4
16,task_dd115912-0e85-4035-82a2-73a21abf0bac_point_22,spatial_split\task_dd115912-0e85-4035-82a2-73a21abf0bac,0,0,0,woodland forest,2.642801284790039,0.932637095451355,0.125,0.013440195471048355,0.0,0,0,0,0.2577210068702698,4
16,task_dd115912-0e85-4035-82a2-73a21abf0bac_point_25,spatial_split\task_dd115912-0e85-4035-82a2-73a21abf0bac,2,2,0,shrubland/savanna,6.4228515625,0.996953010559082,0.0,0.0008502394775860012,0.0,4,1,1,0.16992387175559998,4
16,task_dd115912-0e85-4035-82a2-73a21abf0bac_point_3,spatial_split\task_dd115912-0e85-4035-82a2-73a21abf0bac,0,0,0,woodland forest,1.0542397499084473,0.731695830821991,0.5,0.10104203969240189,0.0,6,1,1,0.2255384474992752,4
16,task_dd115912-0e85-4035-82a2-73a21abf0bac_point_30,spatial_split\task_dd115912-0e85-4035-82a2-73a21abf0bac,6,6,0,montane forest,3.8714799880981445,0.9784785509109497,0.0,0.03342857584357262,0.0,6,0,0,0.2643488347530365,4
16,task_dd115912-0e85-4035-82a2-73a21abf0bac_point_39,spatial_split\task_dd115912-0e85-4035-82a2-73a21abf0bac,0,2,1,woodland forest,3.0029497146606445,0.9399940967559814,0.0,0.08132895082235336,0.0,0,0,1,0.24092833697795868,4
16,task_dd115912-0e85-4035-82a2-73a21abf0bac_point_40,spatial_split\task_dd115912-0e85-4035-82a2-73a21abf0bac,1,1,0,open water,8.608436584472656,0.999784529209137,0.0,1.2188093023723923e-05,0.0,1,0,0,0.020559968426823616,4
16,task_dd115912-0e85-4035-82a2-73a21abf0bac_point_41,spatial_split\task_dd115912-0e85-4035-82a2-73a21abf0bac,0,0,0,woodland forest,9.041504859924316,0.9997084736824036,0.375,5.111848804517649e-05,0.0,0,0,0,0.21093273162841797,4
16,task_dd115912-0e85-4035-82a2-73a21abf0bac_point_45,spatial_split\task_dd115912-0e85-4035-82a2-73a21abf0bac,4,2,1,grassland/barren,3.4022059440612793,0.9677477478981018,0.125,0.009736845269799232,0.0,2,1,0,0.12091224640607834,4
16,task_dd115912-0e85-4035-82a2-73a21abf0bac_point_48,spatial_split\task_dd115912-0e85-4035-82a2-73a21abf0bac,2,2,0,shrubland/savanna,7.581250190734863,0.9994072914123535,0.125,0.00041218948899768293,0.0,2,0,0,0.11450900882482529,4
16,task_dd115912-0e85-4035-82a2-73a21abf0bac_point_50,spatial_split\task_dd115912-0e85-4035-82a2-73a21abf0bac,2,2,0,shrubland/savanna,6.398744583129883,0.9975773692131042,0.0,0.0008341724751517177,0.0,2,0,0,0.15737488865852356,4
16,task_dd115912-0e85-4035-82a2-73a21abf0bac_point_55,spatial_split\task_dd115912-0e85-4035-82a2-73a21abf0bac,0,0,0,woodland forest,0.9070920944213867,0.7049152255058289,0.25,0.10474802553653717,0.0,0,0,0,0.2490793764591217,4
16,task_dd115912-0e85-4035-82a2-73a21abf0bac_point_57,spatial_split\task_dd115912-0e85-4035-82a2-73a21abf0bac,0,6,1,woodland forest,1.6060271263122559,0.8257647752761841,0.625,0.0433972142636776,0.0,0,0,1,0.21678699553012848,4
16,task_dd115912-0e85-4035-82a2-73a21abf0bac_point_60,spatial_split\task_dd115912-0e85-4035-82a2-73a21abf0bac,0,0,0,woodland forest,0.017323970794677734,0.5041491985321045,0.625,0.1862279772758484,0.25,2,1,1,0.16255901753902435,4
16,task_dd115912-0e85-4035-82a2-73a21abf0bac_point_62,spatial_split\task_dd115912-0e85-4035-82a2-73a21abf0bac,0,0,0,woodland forest,2.3104872703552246,0.9070031046867371,0.25,0.2277931421995163,0.25,2,1,1,0.1748279482126236,4
16,task_dd115912-0e85-4035-82a2-73a21abf0bac_point_63,spatial_split\task_dd115912-0e85-4035-82a2-73a21abf0bac,2,2,0,shrubland/savanna,7.788210868835449,0.9995511174201965,0.0,8.819350478006527e-05,0.0,2,0,0,0.1592128425836563,4
16,task_e318aeda-1e00-46bd-8cc6-031db2328f51_point_14,spatial_split\task_e318aeda-1e00-46bd-8cc6-031db2328f51,4,4,0,grassland/barren,12.685471534729004,0.9999957084655762,0.0,3.5847126582666533e-06,0.0,4,0,0,0.12954546511173248,4
16,task_e318aeda-1e00-46bd-8cc6-031db2328f51_point_15,spatial_split\task_e318aeda-1e00-46bd-8cc6-031db2328f51,2,2,0,shrubland/savanna,2.9965648651123047,0.9521589279174805,0.125,0.23355644941329956,0.25,0,1,1,0.17542250454425812,4
16,task_e318aeda-1e00-46bd-8cc6-031db2328f51_point_22,spatial_split\task_e318aeda-1e00-46bd-8cc6-031db2328f51,6,6,0,montane forest,7.580265998840332,0.9993621706962585,0.0,7.505470421165228e-05,0.0,6,0,0,0.3326316773891449,4
16,task_e318aeda-1e00-46bd-8cc6-031db2328f51_point_27,spatial_split\task_e318aeda-1e00-46bd-8cc6-031db2328f51,6,6,0,montane forest,7.373960494995117,0.9992320537567139,0.0,0.0001347275683656335,0.0,6,0,0,0.33800071477890015,4
16,task_e318aeda-1e00-46bd-8cc6-031db2328f51_point_3,spatial_split\task_e318aeda-1e00-46bd-8cc6-031db2328f51,4,4,0,grassland/barren,8.599701881408691,0.999810516834259,0.25,0.0009376198868267238,0.0,4,0,0,0.16916783154010773,4
16,task_e318aeda-1e00-46bd-8cc6-031db2328f51_point_31,spatial_split\task_e318aeda-1e00-46bd-8cc6-031db2328f51,6,6,0,montane forest,9.986592292785645,0.9998997449874878,0.0,9.715199848869815e-05,0.0,6,0,0,0.32822903990745544,4
